Student ID,Name,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
4779,Reyansh Tiwari,Male,2022,"Python, DevOps, Cybersecurity",3,5,1,,,,0,No,,Hyderabad
4780,Reyansh Nair,Male,2024,"Python, Digital Marketing, Java",2,2,3,Tata Motors,Established,Manufacturing,1336017,No,,Kolkata
4781,Kiara Verma,Female,2025,"ML/AI, Python, Web Dev (Full Stack), Embedded Systems",0,9,4,Oracle,Established,Logistics,666038,Yes,Cybersecurity,Mumbai
4782,Nikhil Yadav,Male,2024,"DevOps, Java, Cybersecurity, Blockchain, Web Dev (Full Stack)",1,4,4,Infosys,Established,Logistics,1042998,No,,Ahmedabad
4783,Neha Ghosal,Female,2023,"Cybersecurity, Blockchain",2,4,3,TCS,Established,Automotive,1470666,No,,Pune
4784,Diya Das,Female,2024,"Cloud (AWS/Azure/GCP), Python, ML/AI",2,5,0,,,,0,Yes,AI/ML,Bangalore
4785,Rajesh Nair,Male,2025,"Embedded Systems, Java, Digital Marketing, UI/UX Design, Python",0,4,2,Oracle,Established,Healthcare,1065168,No,,Pune
4786,Sia Ghosal,Female,2024,"Cloud (AWS/Azure/GCP), Java, Data Science, Networking",1,10,2,Paytm,Startup,Consulting,544504,Yes,Cybersecurity,Hyderabad
4787,Riya Prakash,Female,2024,"UI/UX Design, C++, Embedded Systems, Cybersecurity",2,4,0,,,,0,Yes,MS (USA/EU),Ahmedabad
4788,Dev Kaur,Male,2023,"DevOps, Cybersecurity, ML/AI",1,10,2,Dr. Reddy's Labs,Established,Logistics,1770251,No,,Chennai
4789,Neha Roy,Female,2022,"UI/UX Design, C++, Python, DevOps",0,6,3,Infosys,Established,Automotive,2144733,No,,Chennai
4790,Siddharth Sharma,Male,2024,Embedded Systems,1,8,4,Jio Platforms,Established,E-commerce,449849,No,,Hyderabad
4791,Sia Prakash,Female,2022,"Embedded Systems, Digital Marketing, UI/UX Design",2,10,4,Jio Platforms,Established,IT Services,2741309,No,,Mumbai
4792,Diya Chakraborty,Female,2022,"ML/AI, Embedded Systems, Cloud (AWS/Azure/GCP)",0,7,2,Zomato,Startup,EdTech,835134,No,,Jaipur
4793,Kavita Tiwari,Female,2022,"Cybersecurity, Cloud (AWS/Azure/GCP), Embedded Systems",0,9,2,Oracle,Established,EdTech,1112201,No,,Hyderabad
4794,Aarav Mehta,Male,2025,"Java, ML/AI, Web Dev (Full Stack)",2,2,1,,,,0,Yes,AI/ML,Kolkata
4795,Gaurav Pillai,Male,2023,"Blockchain, Web Dev (Full Stack)",3,4,3,Swiggy,Startup,EdTech,871102,No,,Bangalore
4796,Vivaan Verma,Male,2024,"ML/AI, UI/UX Design",0,10,2,Flipkart,Established,EdTech,669100,No,,Kolkata
4797,Jyoti Gupta,Female,2025,"C++, Web Dev (Full Stack)",1,5,2,Dr. Reddy's Labs,Established,IT Services,872516,No,,Kolkata
4798,Aanya Patel,Female,2023,Python,1,8,1,Tata Motors,Established,Healthcare,1560478,No,,Hyderabad
4799,Kiara Yadav,Female,2022,"Blockchain, Digital Marketing",2,9,2,Flipkart,Established,Manufacturing,1019980,No,,Pune
4800,Jyoti Ghosal,Female,2022,"UI/UX Design, Cybersecurity, Networking",0,4,0,,,,0,Yes,Data Science,Chennai
4801,Saanvi Chakraborty,Female,2024,"Cybersecurity, Networking, Python, Web Dev (Full Stack), ML/AI",0,6,4,Byju's,Startup,E-commerce,745384,No,,Kolkata
4802,Ananya Singh,Female,2023,"Web Dev (Full Stack), ML/AI",3,6,1,TCS,Established,Logistics,2487052,No,,Bangalore
4803,Vivaan Reddy,Male,2024,"Networking, C++, Blockchain, ML/AI",0,5,0,,,,0,Yes,Data Science,Chennai
4804,Aanya Tiwari,Female,2024,"Web Dev (Full Stack), Data Science",2,4,2,,,,0,No,,Hyderabad
4805,Kavita Gupta,Female,2022,"Python, Digital Marketing",0,8,1,Oracle,Established,Manufacturing,565818,No,,Ahmedabad
4806,Nikhil Kumar,Male,2022,"Networking, Blockchain, Web Dev (Full Stack)",3,5,2,,,,0,No,,Chennai
4807,Kiara Das,Female,2023,"DevOps, UI/UX Design",1,5,3,Cisco,Established,Automotive,851671,No,,Kolkata
4808,Ananya Singh,Female,2024,"ML/AI, Python, Cybersecurity",0,7,3,Flipkart,Established,FinTech,546500,No,,Delhi
4809,Meera Patel,Female,2025,"Digital Marketing, Embedded Systems",1,10,3,L&T Technology Services,Established,Automotive,2446770,No,,Kolkata
4810,Krish Yadav,Male,2023,"Digital Marketing, Blockchain, Embedded Systems, UI/UX Design, Java",1,5,4,Cisco,Established,EdTech,1399033,No,,Mumbai
4811,Aarohi Das,Female,2022,"Embedded Systems, Data Science, C++, ML/AI",0,7,3,Flipkart,Established,FinTech,1078925,No,,Delhi
4812,Yash Kaur,Male,2025,DevOps,0,3,1,Dream11,Startup,IT Services,557175,No,,Mumbai
4813,Kavita Prakash,Female,2024,"UI/UX Design, C++, ML/AI",0,6,1,Infosys,Established,Logistics,602462,No,,Ahmedabad
4814,Aditya Prakash,Male,2025,Blockchain,3,5,4,Swiggy,Startup,Consulting,554452,Yes,Data Science,Chennai
4815,Amit Reddy,Male,2022,"Cybersecurity, Networking, Digital Marketing",2,4,2,Cisco,Established,Automotive,1495165,No,,Hyderabad
4816,Pari Verma,Female,2024,"DevOps, Networking, Python, Data Science",1,7,4,Google,Established,FinTech,1461749,No,,Chennai
4817,Pooja Yadav,Female,2025,"Networking, Data Science, Web Dev (Full Stack), Blockchain, ML/AI",0,6,4,Ola,Startup,Automotive,572441,No,,Pune
4818,Suresh Kaur,Male,2023,"ML/AI, Embedded Systems, Blockchain, Python",0,5,3,Capgemini,Established,E-commerce,789181,No,,Hyderabad
4819,Gaurav Singh,Male,2022,"UI/UX Design, Web Dev (Full Stack), DevOps, C++",2,4,2,,,,0,Yes,AI/ML,Jaipur
4820,Kirti Ghosal,Female,2023,"Data Science, Blockchain, Java",1,6,2,Microsoft,Established,Consulting,429853,No,,Hyderabad
4821,Kirti Verma,Female,2022,"Python, C++, Data Science",1,4,0,Amazon,Established,EdTech,647675,No,,Bangalore
4822,Neha Sharma,Female,2023,ML/AI,1,1,4,Ola,Startup,Logistics,557982,No,,Hyderabad
4823,Diya Sharma,Female,2023,Embedded Systems,1,7,1,Flipkart,Established,IT Services,727406,No,,Pune
4824,Neha Reddy,Female,2023,"Web Dev (Full Stack), Digital Marketing, Networking, Data Science, C++",0,4,2,Paytm,Startup,FinTech,939299,No,,Kolkata
4825,Isha Mishra,Female,2024,"Cybersecurity, Networking",0,3,3,Meta,Established,FinTech,1533451,No,,Kolkata
4826,Tanu Ghosal,Female,2023,"Python, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), UI/UX Design",2,6,2,Meta,Established,Automotive,439262,No,,Mumbai
4827,Meera Yadav,Female,2025,"ML/AI, Networking",0,4,2,,,,0,Yes,AI/ML,Jaipur
4828,Siddharth Jain,Male,2023,"ML/AI, Embedded Systems",2,2,0,,,,0,Yes,M.Tech,Hyderabad
4829,Kavita Chakraborty,Female,2023,"Python, Blockchain, Embedded Systems, C++, Digital Marketing",3,6,3,Meta,Established,E-commerce,1409426,No,,Pune
4830,Shaurya Kaur,Male,2022,"Cloud (AWS/Azure/GCP), Java, Networking, Web Dev (Full Stack), UI/UX Design",1,5,0,,,,0,Yes,Data Science,Delhi
4831,Siddharth Yadav,Male,2022,"Python, Web Dev (Full Stack), C++, UI/UX Design, Data Science",3,9,3,Dream11,Startup,Logistics,737374,No,,Pune
4832,Saanvi Chakraborty,Female,2025,"ML/AI, Digital Marketing, DevOps",1,10,4,Infosys,Established,Consulting,1588347,Yes,Cybersecurity,Chennai
4833,Meera Das,Female,2023,Data Science,1,8,2,Google,Established,IT Services,1368339,No,,Pune
4834,Myra Mishra,Female,2025,UI/UX Design,1,4,4,Dream11,Startup,IT Services,799130,No,,Ahmedabad
4835,Manish Roy,Male,2022,"Data Science, Blockchain, Web Dev (Full Stack)",0,2,0,,,,0,No,,Bangalore
4836,Vikas Das,Male,2022,"C++, Embedded Systems",1,4,0,,,,0,Yes,AI/ML,Hyderabad
4837,Aarohi Yadav,Female,2025,"Data Science, Web Dev (Full Stack), Java",3,3,0,,,,0,Yes,MS (USA/EU),Kolkata
4838,Aanya Kaur,Female,2023,"UI/UX Design, Web Dev (Full Stack), ML/AI",0,6,3,Microsoft,Established,FinTech,2040796,No,,Ahmedabad
4839,Saanvi Ghosal,Female,2022,"DevOps, Java, Data Science",1,6,4,Google,Established,FinTech,2053117,No,,Hyderabad
4840,Siddharth Patel,Male,2023,ML/AI,0,5,4,Tech Mahindra,Established,Healthcare,1507430,No,,Ahmedabad
4841,Shreya Reddy,Female,2025,"Embedded Systems, ML/AI, Python",2,5,3,Byju's,Startup,FinTech,418411,No,,Ahmedabad
4842,Saanvi Kaur,Female,2024,"Networking, Web Dev (Full Stack), ML/AI, Embedded Systems, DevOps",2,5,2,Swiggy,Startup,Automotive,1016148,No,,Jaipur
4843,Vikas Sharma,Male,2023,"Data Science, Web Dev (Full Stack), Blockchain, ML/AI",0,9,2,Cisco,Established,Logistics,1134221,No,,Jaipur
4844,Shaurya Mishra,Male,2022,"DevOps, Data Science",2,10,3,Flipkart,Established,IT Services,784379,No,,Bangalore
4845,Amit Verma,Male,2022,"Python, ML/AI",1,3,3,Infosys,Established,FinTech,1469917,No,,Hyderabad
4846,Aanya Nair,Female,2023,"Embedded Systems, Web Dev (Full Stack)",0,7,3,Zomato,Startup,E-commerce,357115,No,,Delhi
4847,Vikas Chakraborty,Male,2024,"Python, Blockchain, DevOps, ML/AI",0,1,2,,,,0,Yes,M.Tech,Bangalore
4848,Amit Kaur,Male,2022,"Networking, Embedded Systems",1,7,3,Capgemini,Established,IT Services,1579451,No,,Mumbai
4849,Krish Yadav,Male,2024,"Networking, ML/AI, Embedded Systems",0,7,3,Infosys,Established,E-commerce,808478,No,,Pune
4850,Suresh Singh,Male,2024,"Networking, Embedded Systems, Python, Digital Marketing",1,3,1,,,,0,No,,Kolkata
4851,Aryan Chakraborty,Male,2025,"Networking, Java, Data Science",0,5,2,,,,0,No,,Ahmedabad
4852,Kirti Mishra,Female,2023,"DevOps, Cybersecurity, Networking, C++",0,8,1,Tech Mahindra,Established,Manufacturing,2048459,No,,Bangalore
4853,Pooja Pillai,Female,2024,DevOps,1,2,4,Tata Motors,Established,Healthcare,909258,No,,Mumbai
4854,Pooja Prakash,Female,2023,Cybersecurity,0,4,4,L&T Technology Services,Established,Automotive,464749,No,,Bangalore
4855,Kavita Mehta,Female,2023,"Data Science, Python, Cybersecurity",2,9,2,Zomato,Startup,EdTech,975511,No,,Pune
4856,Meera Gupta,Female,2022,"Web Dev (Full Stack), Java, Python",1,8,3,Meta,Established,Manufacturing,671658,No,,Mumbai
4857,Kavita Roy,Female,2023,"UI/UX Design, Java, Networking, DevOps",0,8,4,HCLTech,Established,IT Services,814719,No,,Ahmedabad
4858,Sia Yadav,Female,2025,"UI/UX Design, Python, Embedded Systems",0,4,2,Tech Mahindra,Established,Logistics,1088706,No,,Chennai
4859,Isha Reddy,Female,2023,Networking,0,7,1,Capgemini,Established,IT Services,935130,No,,Pune
4860,Reyansh Kaur,Male,2025,Cybersecurity,1,4,2,Jio Platforms,Established,Healthcare,447336,No,,Kolkata
4861,Shaurya Prakash,Male,2025,"Web Dev (Full Stack), DevOps",1,10,4,Tech Mahindra,Established,E-commerce,641481,No,,Ahmedabad
4862,Jyoti Nair,Female,2023,Blockchain,1,3,1,,,,0,Yes,M.Tech,Delhi
4863,Kunal Gupta,Male,2022,"UI/UX Design, DevOps",1,9,2,Tech Mahindra,Established,Logistics,1530987,No,,Mumbai
4864,Kirti Ghosal,Female,2023,"Blockchain, DevOps, Cybersecurity",2,3,0,,,,0,No,,Bangalore
4865,Suresh Pillai,Male,2022,"Cloud (AWS/Azure/GCP), UI/UX Design, Digital Marketing",1,4,3,Meta,Established,Automotive,624794,No,,Delhi
4866,Kiara Jain,Female,2022,"Blockchain, Networking, Cloud (AWS/Azure/GCP)",3,3,0,,,,0,Yes,PhD,Hyderabad
4867,Rahul Mehta,Male,2024,"DevOps, Java, Cybersecurity, Blockchain, Web Dev (Full Stack)",2,5,4,Wipro,Established,Manufacturing,1639696,No,,Delhi
4868,Kunal Roy,Male,2022,"Cybersecurity, Cloud (AWS/Azure/GCP), Digital Marketing, ML/AI, Embedded Systems",0,2,2,,,,0,Yes,M.Tech,Delhi
4869,Dhruv Reddy,Male,2023,"UI/UX Design, Python, ML/AI, Web Dev (Full Stack)",2,2,0,,,,0,Yes,MBA,Mumbai
4870,Aditya Pillai,Male,2025,Data Science,1,6,1,L&T Technology Services,Established,Automotive,1290485,No,,Bangalore
4871,Shaurya Sharma,Male,2022,"Digital Marketing, Python, C++",2,1,0,,,,0,No,,Ahmedabad
4872,Sia Patel,Female,2025,"ML/AI, Cloud (AWS/Azure/GCP), C++, Blockchain",3,8,2,Tata Motors,Established,IT Services,2559896,No,,Hyderabad
4873,Ananya Mishra,Female,2023,"UI/UX Design, Data Science, Blockchain, ML/AI, C++",1,7,4,Paytm,Startup,E-commerce,1045049,No,,Pune
4874,Pooja Reddy,Female,2024,"C++, Java",1,6,3,Cognizant,Established,EdTech,1386615,No,,Delhi
4875,Ankit Mehta,Male,2023,Java,1,8,3,Zomato,Startup,Healthcare,1165189,No,,Delhi
4876,Aanya Mishra,Female,2025,"Blockchain, DevOps, Digital Marketing, Python, Networking",1,4,2,,,,0,Yes,MS (USA/EU),Kolkata
4877,Amit Gupta,Male,2023,"DevOps, C++",0,8,4,Zomato,Startup,Consulting,687214,No,,Bangalore
4878,Rajesh Mishra,Male,2025,"Python, Web Dev (Full Stack), Cybersecurity, C++, Blockchain",0,7,3,Cisco,Established,EdTech,1756661,No,,Bangalore
4879,Ankit Tiwari,Male,2025,"Cybersecurity, Python, Java",1,2,2,,,,0,Yes,Cybersecurity,Mumbai
4880,Deepa Kumar,Female,2024,"ML/AI, Python, DevOps",1,9,2,Swiggy,Startup,Consulting,984914,No,,Delhi
4881,Sunil Reddy,Male,2023,"Data Science, Cloud (AWS/Azure/GCP)",3,3,2,,,,0,Yes,MS (USA/EU),Bangalore
4882,Ankit Patel,Male,2025,"ML/AI, Python, Cybersecurity, C++",0,2,1,Capgemini,Established,Consulting,1855269,No,,Ahmedabad
4883,Aarav Tiwari,Male,2023,"Digital Marketing, UI/UX Design, Data Science",0,3,4,Zomato,Startup,Manufacturing,1176927,Yes,MBA,Delhi
4884,Riya Singh,Female,2025,"Embedded Systems, UI/UX Design, Data Science, Cloud (AWS/Azure/GCP)",0,8,3,Ola,Startup,Automotive,616882,Yes,Cybersecurity,Hyderabad
4885,Nikhil Gupta,Male,2022,"Digital Marketing, ML/AI, DevOps",1,5,3,HCLTech,Established,E-commerce,897646,No,,Pune
4886,Sunil Tiwari,Male,2024,"ML/AI, Java, Networking",1,5,2,,,,0,Yes,M.Tech,Hyderabad
4887,Krish Prakash,Male,2025,"Digital Marketing, Cloud (AWS/Azure/GCP)",0,10,4,Ola,Startup,Logistics,645296,No,,Hyderabad
4888,Aanya Mehta,Female,2024,"UI/UX Design, Networking, Data Science",3,5,1,,,,0,Yes,PhD,Ahmedabad
4889,Priyanshu Singh,Male,2025,Networking,3,3,1,,,,0,Yes,Cybersecurity,Pune
4890,Isha Kaur,Female,2022,"ML/AI, UI/UX Design, C++",3,8,3,Tata Motors,Established,Consulting,1367220,No,,Mumbai
4891,Aarav Gupta,Male,2025,"DevOps, Java, Web Dev (Full Stack)",0,9,3,Dream11,Startup,FinTech,514371,No,,Bangalore
4892,Saanvi Ghosal,Female,2025,"Digital Marketing, Cloud (AWS/Azure/GCP), Cybersecurity",2,7,4,Dream11,Startup,Healthcare,300000,No,,Jaipur
4893,Kirti Yadav,Female,2022,"ML/AI, Cloud (AWS/Azure/GCP), Embedded Systems",1,6,4,Dream11,Startup,Consulting,569983,No,,Delhi
4894,Yash Roy,Male,2022,"Web Dev (Full Stack), UI/UX Design",3,2,0,,,,0,Yes,Data Science,Pune
4895,Rajesh Nair,Male,2025,"ML/AI, C++",1,5,3,Paytm,Startup,Automotive,779023,No,,Mumbai
4896,Kirti Verma,Female,2023,"ML/AI, DevOps, UI/UX Design",0,7,4,Cisco,Established,E-commerce,1698896,No,,Chennai
4897,Kiara Gupta,Female,2023,"Cybersecurity, Java, Embedded Systems, ML/AI",1,8,1,Cognizant,Established,EdTech,1047208,No,,Chennai
4898,Vivaan Ghosal,Male,2022,"Web Dev (Full Stack), Networking, ML/AI",0,5,3,Dr. Reddy's Labs,Established,FinTech,2439865,Yes,AI/ML,Mumbai
4899,Nikhil Gupta,Male,2022,"Python, Cloud (AWS/Azure/GCP), Embedded Systems",3,1,1,,,,0,No,,Pune
4900,Aryan Chakraborty,Male,2025,"Data Science, Cloud (AWS/Azure/GCP)",1,8,4,L&T Technology Services,Established,Automotive,1432279,No,,Bangalore
4901,Nikhil Yadav,Male,2023,"Digital Marketing, UI/UX Design, Cloud (AWS/Azure/GCP), Cybersecurity",1,7,4,Dr. Reddy's Labs,Established,FinTech,1966900,No,,Pune
4902,Meera Ghosal,Female,2024,"DevOps, Data Science, Web Dev (Full Stack)",0,5,4,HCLTech,Established,Logistics,1089492,No,,Ahmedabad
4903,Sia Patel,Female,2023,"Cybersecurity, C++, DevOps, Embedded Systems, Cloud (AWS/Azure/GCP)",0,6,1,Capgemini,Established,FinTech,1865967,No,,Hyderabad
4904,Myra Prakash,Female,2025,"UI/UX Design, Web Dev (Full Stack)",1,8,3,Ola,Startup,EdTech,570841,No,,Hyderabad
4905,Sona Kumar,Female,2023,"Python, Cybersecurity, DevOps",2,5,2,Swiggy,Startup,Logistics,804908,No,,Kolkata
4906,Rahul Reddy,Male,2023,"Blockchain, Web Dev (Full Stack), ML/AI",0,6,3,Oracle,Established,EdTech,488399,Yes,MS (USA/EU),Ahmedabad
4907,Pari Jain,Female,2022,"Data Science, Networking, C++",1,8,3,Tata Motors,Established,IT Services,1060296,No,,Bangalore
4908,Suresh Singh,Male,2024,"UI/UX Design, Cybersecurity, Data Science",2,3,3,Wipro,Established,Automotive,902634,No,,Chennai
4909,Manish Mishra,Male,2023,"Data Science, UI/UX Design",0,4,4,Paytm,Startup,Consulting,969778,No,,Jaipur
4910,Rajesh Nair,Male,2024,Embedded Systems,2,9,3,Oracle,Established,Consulting,2466834,No,,Ahmedabad
4911,Saanvi Chakraborty,Female,2025,"Blockchain, Web Dev (Full Stack), Data Science",0,9,3,HCLTech,Established,Healthcare,972744,No,,Chennai
4912,Ananya Singh,Female,2025,"Data Science, Digital Marketing, Cybersecurity",1,6,2,Paytm,Startup,Consulting,761973,No,,Chennai
4913,Riya Gupta,Female,2022,"Cloud (AWS/Azure/GCP), Java, Cybersecurity, Embedded Systems",2,4,2,,,,0,No,,Kolkata
4914,Siddharth Reddy,Male,2024,"Web Dev (Full Stack), Digital Marketing",0,6,4,Flipkart,Established,Healthcare,1207480,No,,Mumbai
4915,Sunil Prakash,Male,2023,"Embedded Systems, Python",2,8,0,Dr. Reddy's Labs,Established,Automotive,1120831,Yes,PhD,Jaipur
4916,Priyanshu Jain,Male,2023,"Python, Networking, Cybersecurity, Java, UI/UX Design",0,8,1,Capgemini,Established,Automotive,300000,No,,Pune
4917,Vikas Roy,Male,2024,"ML/AI, UI/UX Design, Networking",3,10,4,Wipro,Established,Consulting,949723,No,,Hyderabad
4918,Dhruv Nair,Male,2024,"Blockchain, Digital Marketing",0,6,3,Cognizant,Established,Logistics,1154779,No,,Delhi
4919,Rahul Mehta,Male,2022,"Blockchain, Python",2,8,1,Oracle,Established,Consulting,503802,No,,Delhi
4920,Yash Das,Male,2023,"Python, Blockchain, Digital Marketing",1,3,1,,,,0,Yes,Data Science,Kolkata
4921,Shreya Yadav,Female,2024,"ML/AI, Embedded Systems, Networking",2,8,2,Capgemini,Established,Consulting,1886210,No,,Kolkata
4922,Nikhil Patel,Male,2022,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), UI/UX Design, Blockchain",1,3,2,Dream11,Startup,EdTech,966874,No,,Delhi
4923,Pooja Yadav,Female,2022,"Blockchain, DevOps, Python, Web Dev (Full Stack)",0,7,3,Cognizant,Established,FinTech,1542027,No,,Hyderabad
4924,Rohan Mehta,Male,2025,"Networking, DevOps, Java",1,8,3,Infosys,Established,E-commerce,939080,Yes,MS (USA/EU),Pune
4925,Aanya Kaur,Female,2022,"Web Dev (Full Stack), Networking",0,7,4,Adobe,Established,Automotive,300000,No,,Chennai
4926,Saanvi Pillai,Female,2023,"ML/AI, Python",1,5,0,,,,0,Yes,AI/ML,Pune
4927,Riya Kumar,Female,2024,Networking,0,6,4,Microsoft,Established,Consulting,651195,No,,Delhi
4928,Kunal Jain,Male,2024,"UI/UX Design, Java, Python",1,6,1,Infosys,Established,FinTech,1614567,No,,Jaipur
4929,Rajesh Chakraborty,Male,2024,"ML/AI, Cloud (AWS/Azure/GCP)",1,6,4,Jio Platforms,Established,Manufacturing,2812198,No,,Jaipur
4930,Reyansh Yadav,Male,2025,"Web Dev (Full Stack), ML/AI",1,4,3,Tata Motors,Established,IT Services,1993849,No,,Chennai
4931,Ankit Yadav,Male,2024,"Web Dev (Full Stack), Java, Blockchain",2,8,2,Flipkart,Established,Automotive,1468460,No,,Delhi
4932,Pooja Patel,Female,2022,"Digital Marketing, DevOps, Cybersecurity",2,8,2,Wipro,Established,Logistics,2096032,No,,Delhi
4933,Tanu Reddy,Female,2024,UI/UX Design,2,6,3,TCS,Established,Manufacturing,447527,No,,Kolkata
4934,Kiara Mehta,Female,2024,"Python, Networking, Data Science, Cloud (AWS/Azure/GCP), DevOps",0,5,4,L&T Technology Services,Established,EdTech,1759197,No,,Bangalore
4935,Nikhil Ghosal,Male,2022,"C++, Web Dev (Full Stack), Python",2,7,3,Infosys,Established,Logistics,1627476,No,,Chennai
4936,Kirti Kaur,Female,2022,"ML/AI, DevOps, Networking",0,5,3,Zomato,Startup,Logistics,775600,No,,Bangalore
4937,Aarohi Patel,Female,2024,"Cybersecurity, Networking, C++, Java",1,9,4,Cisco,Established,Healthcare,1746248,No,,Hyderabad
4938,Rajesh Mishra,Male,2022,"Networking, Web Dev (Full Stack), Data Science, DevOps, Digital Marketing",2,4,1,,,,0,Yes,M.Tech,Pune
4939,Priyanshu Mehta,Male,2025,"Cybersecurity, Python, UI/UX Design",1,9,2,HCLTech,Established,E-commerce,1245916,No,,Pune
4940,Aanya Tiwari,Female,2024,"ML/AI, Web Dev (Full Stack), Cybersecurity",2,7,4,Zomato,Startup,EdTech,650960,No,,Pune
4941,Dev Das,Male,2022,"Cybersecurity, Web Dev (Full Stack)",1,6,3,Dr. Reddy's Labs,Established,Manufacturing,740081,No,,Jaipur
4942,Pari Reddy,Female,2022,"Java, C++, Embedded Systems",1,8,1,Microsoft,Established,Healthcare,1322083,No,,Ahmedabad
4943,Deepa Pillai,Female,2023,"ML/AI, Java",0,10,2,Google,Established,IT Services,1324540,No,,Kolkata
4944,Nikhil Reddy,Male,2022,"Cloud (AWS/Azure/GCP), Blockchain, ML/AI",0,8,4,Byju's,Startup,Healthcare,732652,No,,Chennai
4945,Ananya Mehta,Female,2023,"UI/UX Design, Networking, Java",1,10,3,Meta,Established,Healthcare,2300767,No,,Hyderabad
4946,Rohan Prakash,Male,2025,"Python, ML/AI, Cybersecurity",2,3,2,Zomato,Startup,Logistics,1215172,No,,Delhi
4947,Zara Gupta,Female,2023,"ML/AI, C++, Cloud (AWS/Azure/GCP)",3,5,1,TCS,Established,E-commerce,1669284,No,,Bangalore
4948,Reyansh Tiwari,Male,2023,"Blockchain, Networking",1,3,0,,,,0,Yes,Cybersecurity,Ahmedabad
4949,Jyoti Kumar,Female,2022,"Blockchain, Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",1,5,2,Tata Motors,Established,E-commerce,2276874,No,,Hyderabad
4950,Kiara Mehta,Female,2022,"Cloud (AWS/Azure/GCP), Networking, Python",0,7,3,Cisco,Established,Automotive,2852378,No,,Ahmedabad
4951,Aarav Verma,Male,2025,"Cybersecurity, Data Science, DevOps, ML/AI, Networking",2,7,3,Google,Established,IT Services,2332920,No,,Kolkata
4952,Jyoti Yadav,Female,2024,DevOps,1,7,4,HCLTech,Established,Logistics,1486001,No,,Chennai
4953,Saanvi Mishra,Female,2024,"Cloud (AWS/Azure/GCP), Digital Marketing",0,6,2,Tech Mahindra,Established,Consulting,771989,No,,Delhi
4954,Nikhil Jain,Male,2025,"C++, Embedded Systems, Networking",1,2,3,Paytm,Startup,Logistics,728623,No,,Chennai
4955,Ankit Mehta,Male,2023,"Python, ML/AI, Cloud (AWS/Azure/GCP)",2,5,1,,,,0,No,,Kolkata
4956,Dev Das,Male,2023,"Embedded Systems, Networking, Blockchain",0,3,2,,,,0,No,,Hyderabad
4957,Isha Gupta,Female,2022,"Blockchain, C++, Networking, ML/AI, Java",2,6,3,Tata Motors,Established,Manufacturing,1916316,Yes,Data Science,Pune
4958,Yash Gupta,Male,2024,"Blockchain, C++, ML/AI, Web Dev (Full Stack), Cybersecurity",1,7,4,Adobe,Established,Automotive,716617,No,,Chennai
4959,Krish Singh,Male,2024,"Web Dev (Full Stack), C++, Java",1,1,1,,,,0,Yes,PhD,Jaipur
4960,Priyanshu Mehta,Male,2023,"Networking, UI/UX Design",1,3,2,,,,0,Yes,Cybersecurity,Mumbai
4961,Aarav Prakash,Male,2024,"Networking, Java, C++, Data Science, Embedded Systems",1,7,1,Amazon,Established,Consulting,1796216,No,,Jaipur
